=== page 0.0 isOverview=true items 710
0	tag	lesson content	SECTION_MARKER	tag	«[Fundamental 1 code]»	after«MXFUN03»	consumed=false
616	tag	?		noise	«170»	after«___ cm 3b. 0.8 m = ___»	consumed=true
617	tag	?		noise	«80»	after«__ cm»	consumed=true
618	black	«4a. 55 cm = ___0.»	consumed=true
619	tag	?		noise	«55»	after«___ m 4b. 9.3 m = ___»	consumed=true
620	tag	?		noise	«930»	after«___ cm»	consumed=true
621	black	«5a. 28 cm = __0.»	consumed=true
622	tag	?		noise	«28»	after«___ m 5b. 12.5 m = __»	consumed=true
623	tag	?		noise	«125»	after«__ cm»	consumed=true
624	black	«6a. 4 cm = ___0.»	consumed=true
625	tag	?		noise	«04»	after«___ m 6b. 8 cm = ____0.»	consumed=true
626	tag	?		noise	«08»	after«___ m»	consumed=true
627	black	«7a. 618 cm = ___»	consumed=true
628	tag	?		noise	«6.18_»	after«__ m 7b. 1.3 m = ___»	consumed=true
629	tag	?		noise	«130»	after«___ cm»	consumed=true
630	tag	data marker	SUBTAG	tag	«[Merge Item] MXO442 Metric Measures:»	after«Lesson 3.1 - Big To Small and Back Again»	consumed=true
631	tag	h3	ELEMENT	tag	«[H3]»	after«Metric Units: Mass»	consumed=false
632	tag	data marker	SUBTAG	tag	«[Merge Item] MXO442 Metric Measures:»	after«Lesson 4.2 - Metric mass - Mathematics 0»	consumed=false
633	tag	mcq	INTERACTIVE	tag	«[Quiz] [typed answer]»	after«»	consumed=true
634	black	«**Convert:** 5 cm to mm =__»	consumed=true
635	tag	?		noise	«50»	after«**__ mm**»	consumed=true
636	black	«**Convert:** 800 m to cm = **__**»	consumed=true
637	tag	?		noise	«80,000»	after«**__ cm**»	consumed=true
638	black	«**Convert:** 3.5 kg to g = **__**»	consumed=true
639	tag	?		noise	«3500»	after«**__** **g**»	consumed=true
640	black	«**Convert:** 1200 g to kg = **__**»	consumed=true
641	tag	?		noise	«1.2»	after«**__** **kg**»	consumed=true
642	black	«**Convert:** 4500 mm to m = **__**»	consumed=true
643	tag	?		noise	«4.5»	after«**__** **m**»	consumed=true
644	black	«**Convert:** 6.2 m to cm = **__**»	consumed=true
645	tag	?		noise	«620»	after«**__** **cm**»	consumed=true
646	black	«**Convert:** 7000 cm to m = **__**»	consumed=true
647	tag	?		noise	«70»	after«**__** **m**»	consumed=true
648	black	«**Convert:** 0.03 kg to g = **__**»	consumed=true
649	tag	?		noise	«30»	after«**__** **g**»	consumed=true
650	black	«**Convert:** 9.8 g to mg = **__**»	consumed=true
651	tag	?		noise	«9800»	after«**__** **mg**»	consumed=true
652	black	«**Convert:** 4.4 mm to cm = **__**»	consumed=true
653	tag	?		noise	«0.44»	after«**__** **cm**»	consumed=true
654	black	«**Convert:** 5000 kg to g = **__**»	consumed=true
655	tag	?		noise	«5,000,000»	after«**__** **g**»	consumed=true
656	black	«**Convert:** 0.12 m to mm = **__**»	consumed=true
657	tag	?		noise	«120»	after«**__** **mm**»	consumed=true
658	tag	page	PAGE_BOUNDARY	tag	«[Page 2]»	after«»	consumed=false
659	tag	tab n	SUBTAG	tag	«[side tab 2]»	after«»	consumed=false
660	tag	heading	ELEMENT	tag	«[Lesson 2 title H1]»	after«Volume and Capacity»	consumed=false
661	tag	h2	ELEMENT	tag	«[H2]»	after«Volume and Capacity»	consumed=false
662	tag	data marker	SUBTAG	tag	«[Merge Item] MXO442 Metric Measures:»	after«Lesson 5.0 - Metric Values For Volume an»	consumed=false
663	tag	?		instruction	«Just from USING THE METRIC SYSTEM FOR VOLUME»	after«»	consumed=false
664	tag	data marker	SUBTAG	tag	«[Merge Item] MXO442 Metric Measures:»	after«Lesson 5.1 - Metric Values For Volume an»	consumed=false
665	tag	?		instruction	«Finish at Rome section. Do not include.»	after«»	consumed=false
666	tag	body	ELEMENT	tag	«[Body]»	after«Congratulations! You have completed this»	consumed=false
667	tag	button	ELEMENT	tag	«[Button]»	after«Quiz»	consumed=false
668	tag	mcq	INTERACTIVE	tag	«[Quiz]»	after«Connect to quick Eval»	consumed=true
669	black	«Multiple Choice Questions»	consumed=true
670	black	«**1. Convert 2.5 liters to milliliters:**»	consumed=true
671	black	«a) 250 mL»	consumed=true
672	black	«b) 2500 mL»	consumed=true
673	tag	?		noise	«(correct)»	after«»	consumed=true
674	black	«c) 25 mL»	consumed=true
675	black	«d) 25000 mL»	consumed=true
676	black	«**2. Which is larger: 1 cubic meter or 1000 liters?**»	consumed=true
677	black	«a) 1 cubic metre»	consumed=true
678	black	«b) 1000 litres»	consumed=true
679	black	«c) They are equal»	consumed=true
680	tag	?		noise	«(correct)»	after«»	consumed=true
681	black	«d) None of the above»	consumed=true
682	black	«**3. Fill in the blanks**»	consumed=true
683	black	«1 litre is equal to ______ millilitres.»	consumed=true
684	tag	?		instruction	«Answer = 1000»	after«»	consumed=true
685	black	«Convert 7500 milliliters to litres: ______ litres.»	consumed=true
686	tag	?		instruction	«Answer = 7.5»	after«»	consumed=true
687	black	«**True or False**»	consumed=true
688	black	«True or False: 1 cubic centimetre (cc) is the same as 1 millilitre (mL»	consumed=true
689	tag	?		noise	«True»	after«»	consumed=true
690	black	«True or False: 1 litre is larger than 1 cubic decimetre.»	consumed=true
691	tag	?		noise	«False»	after«»	consumed=true
692	black	«**Short Answer**»	consumed=true
693	black	«Convert 0.5 cubic metres to litres.»	consumed=true
694	tag	?		instruction	«Answer = 500 liters»	after«»	consumed=true
695	black	«How many millilitres are in 3.2 litres?»	consumed=true
696	tag	?		instruction	«Answer = 3200 millilitres»	after«»	consumed=true
697	tag	page	PAGE_BOUNDARY	tag	«[Page 3]»	after«»	consumed=false
698	tag	tab n	SUBTAG	tag	«[side tab 3]»	after«»	consumed=false
699	tag	heading	ELEMENT	tag	«[Lesson 3 title H1]»	after«Perimeter and Area»	consumed=false
700	tag	h2	ELEMENT	tag	«[H2]»	after«Perimeter and area»	consumed=false
701	tag	h3	ELEMENT	tag	«[H3]»	after«Perimeter»	consumed=false
702	tag	data marker	SUBTAG	tag	«[Merge Item] MXO443 Area and Perimeter»	after«Lesson 1.0 - Perimeter - Mathematics 000»	consumed=false
703	tag	?		instruction	«from Estimating perimeter»	after«»	consumed=false
704	tag	h3	ELEMENT	tag	«[H3]»	after«Area»	consumed=false
705	tag	data marker	SUBTAG	tag	«[Merge Item] MXO443 Area and Perimeter»	after«Lesson 3.1 - Measuring Area - Mathematic»	consumed=false
706	tag	?		instruction	«from Units for area.»	after«»	consumed=false
707	tag	data marker	SUBTAG	tag	«[Merge Item] MXO443 Area and Perimeter»	after«Lesson 4.0 - The Area of Squares and Rec»	consumed=false
708	tag	h3	ELEMENT	tag	«[H3]»	after«Area of Triangles»	consumed=false
709	tag	data marker	SUBTAG	tag	«[Merge Item] MXO443 Area and Perimeter»	after«Lesson 5.0 - Area of Triangles - Mathema»	consumed=false
